,content,id,lat,location,lon,time,user,user_id
1583,RT @_KevinSosa_: All Hispanic girls should get an Oscar bc tan dramáticas que son lmao,970858034615300096,,Somewhere in California,,2018-03-06 03:06:07,ThaRealMANwady,290188023
1584,RT @NAMIMass: Most people with mental health and substance use conditions can get better. Recovery is an ongoing process of change that hap…,970858032895873024,,Massachusetts,,2018-03-06 03:06:07,SusanFThibeault,600255008
1585,@zsckrm Thanks :) people say don't meet your heroes because they're different in person. I'd hope if people meet me… https://t.co/68B4GSJnQM,970858032707055616,,"Boston, MA",,2018-03-06 03:06:07,mgattozzi,29958760
1587,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970858031541096448,,"Waukegan, IL",,2018-03-06 03:06:07,Nandoboiii21,886669228295806976
1588,What to Do When You Start Managing Former Peers https://t.co/KWICwxOakc,970858030186328064,,"Boston, MA",,2018-03-06 03:06:06,Evanish,38380590
1589,Elias can do it all. #Raw #SymphonyOfDestruction #WrestleMania https://t.co/lADN7C8qqN,970858028705689600,,"Boston, MA",,2018-03-06 03:06:06,TheFansPodcast,1284803784
159,Becca's dress (jaw 👇🏻),970859192897728512,,"Boston, MA",,2018-03-06 03:10:43,jennamfeldman,90795444
1590,RT @debnamgrimes: this image is so powerful https://t.co/T8TU6CiBuC,970858028256956416,,i am finally myself again,,2018-03-06 03:06:06,cubanscohan,731299079943262208
1591,Rihanna Original Graphite Drawing https://t.co/39P9fZ5XsQ via @Etsy,970858028231725056,,"Boston, MA",,2018-03-06 03:06:06,11Nancy05,250086384
1592,@DavHtown @Bobaganooch @jennajameson Tell us how it feels to be an anonymous loser.,970858025106968576,,"Boston, MA",,2018-03-06 03:06:05,Kevin_Mackie,33028846
1593,THIS ENTIRE SCENE WITH ARIE AND BECCA IS WHY TRUE LOVE DOESN'T EXIST #TheBachelor https://t.co/D8ArAheSqE,970858023840370688,,"Cambridge, MA",,2018-03-06 03:06:05,M_Clarkson91,1347556314
1594,RT @DothTheDoth: Be the reason why the lights flicker when you enter a room,970858023433498624,,Ian Blair | She/Them | 16 |,,2018-03-06 03:06:05,llebeulb_,817119767349886976
1595,RT @writerkmc: 2018 is shaping up to be a banner year for YA thrillers so how about a giveaway? RT &amp; follow by 10 pm 3/12 to win a pre-orde…,970858022682677248,,probably reading ,,2018-03-06 03:06:04,book___whore,483450448
1596,@nolanundercard #Tranquilo,970858022280073216,,"Boston, MA",,2018-03-06 03:06:04,IRodC,53988558
1598,RT @_KevinSosa_: All Hispanic girls should get an Oscar bc tan dramáticas que son lmao,970858021336133632,,"Denver, CO",,2018-03-06 03:06:04,Drearosaleess,778313893835857920
1599,@FCBayernUS I'm watching a Frontline documentary on Iraqi refugee camps. https://t.co/x5NPEIIjE8,970858021172793344,,"Charlestown, MA",,2018-03-06 03:06:04,RealMeMP,294415923
1600,Lol factsssss https://t.co/F2d5lOaLqi,970858020623314944,,"Boston, MA",,2018-03-06 03:06:04,DrizzyLowkey_,309976237
1601,"RT @NAMIMass: Advocate every day to create change, #empower people, reduce #stigma and to publicly stand up and say we deserve more underst…",970858018060558336,,Massachusetts,,2018-03-06 03:06:03,SusanFThibeault,600255008
1602,"RT @RedSox: How about we speed up this off day with a #SoxSpring giveaway! 

RT for a chance to win this @mookiebetts signed ball! https://…",970858016894570496,,"St. Louis, MO",,2018-03-06 03:06:03,JimPaulAtty,2298763447
1603,"How Juan Martin del Potro crafted his biggest win in five years, in #Acapulco #Tennis

https://t.co/WJAfWNxSao https://t.co/Jco8xODoWS",970858016403853312,,"Boston, MA",,2018-03-06 03:06:03,akorik,80738767
1604,my parents said my tattoo is beautiful &amp; ceramics class with my mum tonight was so lovely &amp; im cozy in bed rn so full of love,970858015657283584,,"Boston, MA",,2018-03-06 03:06:03,wetbasil,291292702
1605,"RT @JamCharlesworth: I have @Whitesnake in the final four in my @marchshredness bracket, and after reading Lisa Wells' amazing essay, I'm e…",970858014591897600,,"Chicago, IL",,2018-03-06 03:06:03,MartinSeay,1549370840
1606,RT @ValaAfshar: What is blockchain? https://t.co/vTyWA4snXQ,970858014256361472,,"Milano, Lombardia",,2018-03-06 03:06:02,alexjandiri,97210945
1607,"Claro que si prima. 

Estaré allá en cinco minutos https://t.co/Iq7liD6jQY",970858013279051776,,"Boston, MA",,2018-03-06 03:06:02,LeiaAMills,811623109761572864
1608,A huge influence on both punk rock and black metal vocals is Linda Blair’s performance in the Exorcist,970858012675108864,,"Boston, MA",,2018-03-06 03:06:02,fad_albert,18072272
1609,Follow Me Chicken Nathan &amp; the Zydeco Cha Chas Nathan &amp; the Zydeco Cha Chas - Follow Me Chicken,970858011882385408,,"Boston, MA",,2018-03-06 03:06:02,Groovasmique,810636042483224576
161,@audaciouslife One day!,970859192226668544,,"Boston, MA",,2018-03-06 03:10:43,Boston_Speaks,717862622150967296
1611,"$-1.74 EPS Expected for BeiGene, Ltd. (BGN...",970858011278356480,,"Boston, MA",,2018-03-06 03:06:02,wosaikeneriki,114274155
1612,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970858011093684224,,"Louisiana, USA ",,2018-03-06 03:06:02,AbramsDelrickjr,747157160199491584
1613,@kccsstan Meu coração ainda tá acelerado,970858010833768448,,"Boston, MA",,2018-03-06 03:06:02,smilesbyDemiL,838541973900431360
1614,RT @voodeaus: Is it hot in here or is it you?#PickUpLinesInHell,970858009051193344,,My Medicine Cabinet ,,2018-03-06 03:06:01,kittykrumley2,790780953698250752
1616,Thank goodness they didn’t edit that bullshit.  #BachelorFinale,970858007297970176,,"Boston, MA",,2018-03-06 03:06:01,ThomCincotta,898681729
1618,#Celtics win big vs Bulls 105-89 in Chicago. They improve to 45-20. Their next game is Thursday at 8:00 in Minnesota. ☘️,970858006878523392,,"Boston, MA",,2018-03-06 03:06:01,AllBOSports,922539835306512384
1619,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858006752751616,,Canada,,2018-03-06 03:06:01,miketheczar,121191391
162,RT @irishrygirl: Teachers who are on strike in WV pooled their money together to make sure the 67% of kids who get free lunches will still…,970859191912091648,,"Asheville, NC",,2018-03-06 03:10:43,alexvet2017,825883003436093440
1620,"@TheAlienistTNT By the time they unbutton and take off there clothes,the moment would of passed,never mind the shoes too!😆",970858005544742912,,"Boston, MA",,2018-03-06 03:06:00,papakitty,26592843
1621,"Scathing UN migration report mars Australia's first week on #HumanRights Council?

| by @BenDohertyCorro

https://t.co/lJgNceSPLw",970858003527188480,,"Cambridge, MA",,2018-03-06 03:06:00,7piliers,226890990
1622,Lots of great responses to this question: thanks to everyone who shared stories today (and happy to hear more!) https://t.co/W452Ti2nz8,970858002881372160,,"Boston, MA",,2018-03-06 03:06:00,JimMc_Grath,856560396
1624,@lynnyneal omg,970858001459548160,,"Boston, MA",,2018-03-06 03:05:59,crerrity,377507579
1625,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858000972959744,,Canada,,2018-03-06 03:05:59,SS_Olicity,317485695
1626,RT @HarvardChanSPH: What separates whole grains from refined grains? https://t.co/6OObVQptyU via @HSPHnutrition #NationalNutritionMonth htt…,970857999236501504,,Canada,,2018-03-06 03:05:59,SuzannedeAbreu,2961341464
1627,#Celtics beat #Bulls 105-89. Wasn't that close.,970857998661931008,,"Boston, MA",,2018-03-06 03:05:59,TomLeyden,25573732
1628,@LIZPR They gonna RIOT,970857998200557568,,"Boston, MA",,2018-03-06 03:05:59,chelseallyn,14151623
1629,"Celtics 105, Bulls 89. Final.
Boston led by as many as 37.
Cs improve to 5-1 since the break.",970857998095736832,,"Boston, MA",,2018-03-06 03:05:59,AdamHimmelsbach,369723148
163,"Live on https://t.co/aNi3PKIr7N: ""The Funeral"" by Band of Horses (from Everything All the Time)",970859191731720192,,"Boston, MA",,2018-03-06 03:10:43,RadioBDCMusic,960847416
1630,RT @marcformarc: Anyway in some personal news last week a report came out on racial equity and homelessness that represents about two years…,970857997986619392,,"Boston, MA",,2018-03-06 03:05:59,ChaseBrks,36544048
1631,@lifewmicheler In the end he goes back to Lauren!! 🙁,970857995860152320,,"Boston, MA",,2018-03-06 03:05:58,Lauren_Duclos,344448441
1632,Omg!! That Lauren B goodbye was literally shorter and less emotional than the last three girls Arie let go! Huh?!?,970857995436425216,,"Boston, MA",,2018-03-06 03:05:58,jennamfeldman,90795444
1633,"@basketballtalk @ISO_ZO @NBA @DanFeldmanNBA NBA Draft projections are often wrong. Steph Curry at 7, Kawhi in the t… https://t.co/2URqSRgSZ1",970857995092615168,,"Boston, MA",,2018-03-06 03:05:58,mike_lustgarten,36412161
1634,"@gabrarian My goodness, yes. Thank you",970857994022989824,,"Boston, MA",,2018-03-06 03:05:58,buckleupdorothy,45124986
1635,@Kar4change  https://t.co/OnkZshuDhz,970857993830043648,,"Boston, MA",,2018-03-06 03:05:58,TENERlFETAYLOR,917467518960328704
1636,Did we ever see the obligatory scene of Arie picking out the ring?  Or was that when I was in the kitchen? #TheBachelor,970857993540550656,,"Boston, MA",,2018-03-06 03:05:57,savagedee,105596758
1637,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970857993305776128,,"Houston, TX",,2018-03-06 03:05:57,TiaaJay,326400591
1638,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970857992022142976,,Sc: kingbam32,,2018-03-06 03:05:57,Kingbam3203,4009597392
164,RT @_KevinSosa_: Baleada power 🇭🇳🇭🇳 https://t.co/HUSSziVLkN,970859188749512704,,"Jersey City, NJ",,2018-03-06 03:10:42,julieeisfab,1733867304
1640,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857990457823232,,"St Cloud, MN",,2018-03-06 03:05:57,KevinSm29020072,957780330181783552
1641,RT @_KevinSosa_: I could really use a hug rn,970857987224080384,,"San Antonio, TX",,2018-03-06 03:05:56,D_PAT__,3076580302
1643,Like what do you MEAN?? You’re putting a content warning on.....something that just happens to be on your face....i… https://t.co/RkoT1aukzg,970857985357557760,,"Boston, MA",,2018-03-06 03:05:56,bioniculars,924631269362864128
1644,Wild that people can conceive these realities where they're 100% correct or the better person,970857985273679872,,"Boston, MA",,2018-03-06 03:05:56,biggestoblerone,3288487186
1645,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970857984808058880,,"The Saw, North Carolina",,2018-03-06 03:05:55,KendricFaison,133969411
1646,RT @_KevinSosa_: All Hispanic girls should get an Oscar bc tan dramáticas que son lmao,970857984187236352,,"Los Angeles, CA",,2018-03-06 03:05:55,RufusJohnson_,2395685377
1647,Facts!!! https://t.co/Pqaw7FExgb,970857983973486592,,"Boston, MA",,2018-03-06 03:05:55,DianaAlmonte81,55061143
1648,RT @ValaAfshar: This airport in India runs 100% on solar energy 🇮🇳 https://t.co/Q268satHb4,970857983889592320,,India,,2018-03-06 03:05:55,AdithiIyer,631879546
1649,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970857981855363072,,"Milton, GA",,2018-03-06 03:05:55,jackoldham34,2806088221
165,@ngjenkins @SweeneySays @MatthewGaydos Huh! I have missed out on an important American tradition! Can you guys make… https://t.co/YqAbCZ8jU4,970859186639835136,,"Boston, MA",,2018-03-06 03:10:42,annamossity,55992386
1650,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970857981335269376,,"Dallas, TX",,2018-03-06 03:05:55,SteampunkMuppet,9426292
1651,#TheBachelor says https://t.co/mDKaIyMDgC,970857981184303104,,"Boston, MA",,2018-03-06 03:05:55,RoxburyKid617,151534110
1653,"RT @mossdogmusic: 7. Assume you aren't psychic (even about your loved ones). Ask questions about the important things, even if you're prett…",970857979703627776,,"Washington, DC",,2018-03-06 03:05:54,GlitterFemme,46157635
1654,RT @iZotopeInc: https://t.co/CrzW7FEzpb...,970857978562715648,,Somewhere in California,,2018-03-06 03:05:54,RebelChong,859212920181227520
1655,Olha o bulls chegando...,970857978130771968,,"Boston, MA",,2018-03-06 03:05:54,BostonSportsBR,733572684
1656,@_C_Rose__ Exact reason why men do it lmao,970857977409306624,,"Boston, MA",,2018-03-06 03:05:54,spydaman617,23534989
1657,RT @_KevinSosa_: All Hispanic girls should get an Oscar bc tan dramáticas que son lmao,970857976453058560,,Aspiring Journalist ,,2018-03-06 03:05:53,Natuch1,1348060645
1658,Harry Styles Original Graphite Drawing https://t.co/XbzaiSDgDQ via @Etsy,970857974024556544,,"Boston, MA",,2018-03-06 03:05:53,11Nancy05,250086384
1659,Solid win #Celtics let's keep it going! ☘️,970857973965836288,,"Boston, MA",,2018-03-06 03:05:53,ParquetDiem,746717180180336640
166,Don’t worry bout a hater they gon keep hating 🤷🏾‍♂️,970859184643330048,,"Boston, MA",,2018-03-06 03:10:41,DrizzyLowkey_,309976237
1660,Hey everyone a reminder to check this out. A free basketball clinic for kids with special needs (donations accepted… https://t.co/yPgIPV3dxN,970857972938235904,,"Boston, MA",,2018-03-06 03:05:53,RedsArmy_John,15339975
1661,RT @missunitedface: michelle forcing ru to cast a trans person on season 11 to save the empire https://t.co/QiC0StYuHN,970857972258738176,,htx // nyc,,2018-03-06 03:05:52,UliAubone,272032414
1662,RT @Emjay_43: https://t.co/UlqSWWYQVL,970857967850434560,,"Washington, USA Malott",,2018-03-06 03:05:51,Michaellittleg1,937272687461728256
1663,@CailaQuinn Except the day when I change my mind...,970857966093193216,,"Boston, MA",,2018-03-06 03:05:51,margorizzi,2734492321
1664,RT @DothTheDoth: Be the reason why the lights flicker when you enter a room,970857965917016064,,"Iowa City, IA",,2018-03-06 03:05:51,erin_says_hi_,2335326140
1665,RT @celtics: How??? https://t.co/7XgPkIRFeW,970857963375284224,,"Cambridge, MA",,2018-03-06 03:05:50,MrGivan,371084911
1667,"RT @JasonDRossi: There is something that always grabs my attention in the final minutes of a Celtics blowout, the end of bench players, wat…",970857962339225600,,"Boston, MA",,2018-03-06 03:05:50,WEEI,17590505
1668,RT @ThomCincotta: Leaking of the polar vortex to southern areas is a result of increasing artic heat waves...@extinctsymbol #ClimateAction…,970857960430850048,,USA,,2018-03-06 03:05:50,carrieabigstick,830089776468471808
1669,"RT @larrykim: 🔐 8 Keys to Developing Your Hiring System Like a Product

👁️ Clear and compelling vision
👨 Development principles
⌛ Tactics y…",970857959826714624,,Malaysia,,2018-03-06 03:05:49,Baba_El_Hombre,52020847
167,@LIZPR 😂😭😂😭😂😭,970859184303542272,,"Boston, MA",,2018-03-06 03:10:41,chelseallyn,14151623
1670,"The Director of the Hayden Planetarium is incorrect.

(When am I ever going to get to say THAT again?)

(P.S. No ha… https://t.co/os2XnmhHKm",970857958849548288,,"Boston, MA",,2018-03-06 03:05:49,the_moviebob,264050862
1671,@papaminyoongi ohhhh I like it,970857958648221696,,"Boston, MA",,2018-03-06 03:05:49,nanairo_namjoon,903271066226892800
1672,RT @mdanilova: Watching this trainwreck like #thebachelor #thebachelorfinale https://t.co/gO7eNgYuGR,970857955246657536,,"Cullowhee, NC",,2018-03-06 03:05:48,Marina_Rae13,1588097052
1673,@Nikbrarian Teen update - overheard at target “motherfuckin Burt’s bees!”,970857955162771456,,"Boston, MA",,2018-03-06 03:05:48,orangeoct0ber,1242504848
1677,Yes someone did yell #Wakandaforever while Serena was playing lol! Y’all Wakandans are not easy! https://t.co/K9vH30tQnB,970857951622819840,,"Boston, MA",,2018-03-06 03:05:47,aishashilling,83935296
1678,トランプ氏、銃購入時の身元確認手続き改良を「支持」BBC News,970857951442362368,,"Boston, MA",,2018-03-06 03:05:47,kagasatsuchimit,125619154
1679,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970857950754557952,,"Miami Beach, FL",,2018-03-06 03:05:47,yoselfff,20210821
168,"Speaking from personal experience,  watching cishet white leftists turn into if not full Trump fans than ""drone str… https://t.co/7gVZ4RlZe0",970859182885933056,,"Boston, MA",,2018-03-06 03:10:41,theta1138,25506205
1680,@ShlimeBob Stop,970857948464414720,,"Boston, MA",,2018-03-06 03:05:47,Mayberrykush,84959930
1681,7 months ago. https://t.co/PeOIOljbbt,970857948007329792,,"Cambridge, MA",,2018-03-06 03:05:47,frank11285,34649481
1682,@MGraceBucci  https://t.co/RICXJWNqvO,970857947822743552,,"Boston, MA",,2018-03-06 03:05:47,BarberoRyan,2948556103
1684,RT @Natehaynes: #BostonCeltics  #marcussmart #NBA  @smart_MS3 #beast #BOSvsCHI https://t.co/NIY6fLBtLA,970857947273351168,,"Cambridge, MA",,2018-03-06 03:05:46,MrGivan,371084911
